Ticker,CIK
KANA,1089907
KAR,1281949
KAR,1395942
KASP,1037067
KBALB,55772
KBAY,1125011
KBFP,810162
KBH,795266
KBIO,1293310
KBPH,1164888
KBR,1357615
KBW,1063494
KCAP,1372807
KCG,1060749
KCG,1569391
KCI,831967
KCLI,54473
KCP,921691
KCS,832820
KDCE,1049011
KDCR,832812
KDE,58592
KDKN,1109553
KDMV,1130951
KDN,740694
KDSM,1083321
KDUS,911148
KEA,54883
KED,1363890
KEF,912023
KEG,318996
KEI,54991
KELYAKELYB,55135
KEM,887730
KENT,316028
KEQU,55529
KERX,1114220
KESNQ,55604
KEST,312842
KEX,56047
KEY,91576
KEYN,1032761
KEYO,1335294
KEYP,1326396
KEYS,1012393
KEYW,355199
KEYW,1487101
KF,748691
KFBI,946924
KFED,1270985
KFFB,1297341
KFI,1310663
KFN,1301508
KFN,1386926
KFRC,930420
KFS,1072627
KFY,56679
KG,1047699
KGHI,856200
KGKO,1376755
KGLK,1368256
KGT,832925
KHA,1388356
KHI,830160
KHK,932110
KHLM,1219641
KHPAU,1326959
KICH,1268238
KID,739878
KIDD,55698
KILN,930797
KIM,879101
KIN,1561743
KINS,33992
KIO,1515940
KIOR,1418862
KIPS,1061822
KIPS,1460198
KIRK,1056285
KITM,1350773
KJFI,13033
KKD,1100270
KKR,1404912
KLAC,319201
KLEG,1403548
KLIB,1060455
KLIC,56978
KLMK,866439
KMA,1299210
KMB,55785
KMBC,912643
KMDO,786129
KMF,1500096
KMFC,1085209
KMG,1028215
KMG,1141185
KMI,54502
KMI,1506307
KMM,842905
KMP,888228
KMPR,860748
KMR,1135017
KMRT,1229206
KMT,55242
KMX,1170010
KNAP,56362
KNBA,1548106
KNBS,1161979
KNBT,1236964
KND,1060009
KNDI,1316517
KNDL,1039151
KNEC,1068660
KNL,1011570
KNOH,1128008
KNOL,1096788
KNOS,1108248
KNSY,1002811
KNTA,1117119
KNTF,1172939
KNVS,1062606
KNX,929452
KNXA,1114714
KO,21344
KODK,31235
KOG,1322866
KOMG,813347
KONA,1265572
KOOL,811212
KOP,1315257
KOPN,771266
KORE,1444064
KORH,1101137
KORS,1530721
KOS,1509991
KOSN,1110206
KOSP,1018952
KOSS,56701
KPA,926866
KPCG,845048
KPP,853890
KPTI,1503802
KR,56873
KRA,1321646
KRAN,1309764
KRB,870517
KRC,1025996
KREN,773588
KRFT,1545158
KRG,1286043
KRIC,205520
KRLP,1493976
KRMA,1171326
KRMC,1420836
KRNY,1295664
KRO,1176236
KRO,1257640
KROL,1020476
KRON,886903
KRPI,857264
KRSL,56806
KRT,1111205
KSAV,912764
KSE,1062379
KSL,1137154
KSM,846596
KSP,1178575
KSRE,1042463
KSS,885639
KSSH,1374881
KST,919708
KSU,54480
KSWS,862480
KSWW,1004125
KT,54681
KTCC,719733
KTCH,1392875
KTEC,906193
KTEL,54193
KTF,839533
KTII,20
KTO,6720
KTOS,1069258
KTR,906113
KTSY,1092455
KTYB,1000232
KVHI,1007587
KVPHQ,57055
KW,1408100
KWBT,1159275
KWD,55080
KWIC,885720
KWK,1060990
KWNS,1094651
KWR,81362
KYAK,1312928
KYE,225602
KYE,1322652
KYF,943891
KYGC,1174259
KYN,1293613
KYPH,1123313
KYTH,1436304
KYUS,1393614
KYZN,944727
KZL,914444
L,60086
L,1082114
LAB,1089044
LABC,1392562
LABL,819220
LABS,830158
LACO,1071255
LAD,1023128
LAF,716783
LAKE,798081
LAKF,1441082
LAMR,1090425
LAN,768162
LANC,57515
LAND,1495240
LANW,1350962
LANZ,57538
LAQ,862599
LAQ,879357
LARK,1141688
LARL,892158
LARS,1024047
LAST,912844
LATD,1078425
LATI,1477961
LATVCO,894558
LAVA,1065034
LAWS,703604
LAYN,888504
LAZ,1311370
LB,57139
LBAI,846901
LBAN,1226807
LBC,1246323
LBCP,1353268
LBF,887590
LBIO,1425205
LBMH,17485
LBOA,753557
LBRT,1085776
LBTG,1424030
LBTY,1284698
LBTY,1316631
LBTY,1570585
LBWR,1426567
LBY,902274
LBYE,1372336
LC,59229
LCAR,58822
LCAV,1003130
LCBM,28626
LCC,701345
LCCI,1016229
LCDX,752902
LCGI,1003648
LCI,57725
LCM,1278460
LCNB,1074902
LCNM,1407583
LCRD,30140
LCRY,943580
LCTZ,1368964
LCUT,874396
LDF,884461
LDG,764762
LDHI,355168
LDIS,1130626
LDL,60977
LDMID,1438943
LDOS,1336920
LDP,1548717
LDR,825410
LDRH,1348324
LDSH,814250
LDVK,1385305
LDZ,1320766
LEA,842162
LEAF,1584207
LEAP,1065049
LEAT,1456189
LECH,798186
LECO,59527
LECT,805928
LEDS,1333822
LEG,58492
LEGC,1332199
LEGE,1367993
LEGL,1080403
LEH,806085
LEI,1309082
LEIX,804073
LEN,920760
LEND,1174735
LENF,1165921
LENS,831861
LEO,818972
LEOM,1356564
LEV,1218320
LEVC,76094
LEVP,1144062
LEVY,1585583
LEXB,1168932
LEXG,1062822
LEXO,1065189
LEXP,12570
LEXR,1058289
LEYM,1089565
LF,1138951
LFAP,1510247
LFB,60302
LFBG,13055
LFDG,1142488
LFDG,1188915
LFG,877355
LFIN,1047125
LFMI,848296
LFP,910523
LFSC,59401
LFSI,80327
LFTC,1029738
LFUS,889331
LFVN,849146
LFXG,1353059
LG,1126956
LGAL,878146
LGBT,1287258
LGCP,1080535
LGCY,1358831
LGDI,1132143
LGF,929351
LGF,1264383
LGI,1278211
LGIH,1580670
LGL,61004
LGMB,1061169
LGN,1066138
LGND,886163
LGOV,915471
LGP,1538849
LGTO,859360
LGTY,1043915
LGVN,1041418
LH,920148
LHCG,1303313
LHMS,843081
LHO,1053532
LHSI,1354071
LI,737874
LIA,1407539
LIC,1088771
LICB,1070517
LIEG,1334699
LIFC,849448
LIFE,720195
LIFE,1073431
LIFE,1302676
LII,1069202
LIMC,1395943
LIME,1065860
LIN,1023052
LIN,1575571
LINC,1286613
LINE,1326428
LINK,828146
LINLA,59544
LINN,941179
LINTA,1355096
LION,822662
LIOX,1058299
LIPD,71478
LIPN,1439237
LIQD,1562594
LIQT,773603
LITE,1033491
LIV,1057377
LIVE,1045742
LIWA,1399521
LJPC,920465
LKAI,831355
LKFN,721994
LKI,202375
LKPL,1062312
LKQ,1065696
LL,1396033
LLAC,1430501
LLEG,1538492
LLEN,1137083
LLL,1056239
LLLI,1169394
LLND,749028
LLNW,1391127
LLOG,717422
LLSR,1413299
LLTC,791907
LLTI,1104038
LLTP,1385508
LLY,59478
LM,704051
LMAT,1158895
LMD,1177167
LMG,1310777
LMGT,1489644
LMIA,1059562
LMII,946283
LMLP,781891
LMMG,1104161
LMNR,1342423
LMNX,1033905
LMOS,1520744
LMRA,1137399
LMRI,820408
LMS,57497
LMT,936468
LNBB,737210
LNC,59558
LNCB,1070259
LNCE,57528
LNCM,1100202
LNCO,1549756
LNCR,882235
LNCZ,1448500
LND,59560
LNDC,1005286
LNET,911002
LNG,3570
LNKD,1271024
LNKE,1219702
LNKG,1145237
LNN,836157
LNR,1043044
LNT,352541
LNTP,1531618
LNV,793158
LNWZ,1424657
LNY,908652
LO,1424847
LOCK,1383871
LOCM,1259550
LOCN,1431837
LODE,1120970
LODG,881924
LOGC,802851
LOGE,1082562
LOGI,1032975
LOGM,1420302
LOJN,355777
LONG,1290903
LOOK,1077866
LOOP,1353209
LOPE,1434588
LOR,1323206
LORL,1006269
LOTI,1464766
LOUD,1064648
LOV,1314475
LOW,60667
LPBC,1294206
LPDX,1168197
LPET,1048407
LPFC,789945
LPHC,1160084
LPHI,49534
LPHM,58411
LPI,1519352
LPI,1528129
LPLA,1397911
LPNT,1074772
LPNT,1301611
LPR,1506932
LPS,1429775
LPSB,1400848
LPSB,1549276
LPSN,1102993
LPTC,110027
LPTH,889971
LPTN,1251769
LPX,60519
LQCI,1016613
LQDT,1235468
LQI,313749
LQI,314661
LQMT,1141240
LRCX,707549
LRDR,1499871
LRE,1519632
LRKT,942134
LRMK,278165
LRN,1157408
LRNC,1463208
LRNS,1130950
LROD,866283
LRRA,1175594
LRST,879301
LRT,721765
LRY,921112
LSBC,1108951
LSBI,930405
LSBK,356598
LSBK,1341318
LSBX,1143848
LSCC,855658
LSCG,866970
LSCO,745394
LSCP,851737
LSE,1057689
LSI,703360
LSIK,1157814
LSKA,1102065
LSNU,920273
LSPN,1097892
LSRAF,1001384
LSRI,1158833
LSS,791348
LSSN,1020616
LSTA,1088199
LSTG,1464865
LSTR,853816
LSTTA,1022222
LSV,1311984
LTAFX,1496254
LTBG,1017172
LTBR,1084554
LTC,887905
LTD,701985
LTEC,946815
LTFD,931683
LTHU,804154
LTII,1085217
LTM,1076195
LTNC,1522469
LTRE,1002037
LTRX,1114925
LTS,1029730
LTUM,1415332
LTUP,1203957
LTUS,942133
LTVL,1104265
LTWV,1096264
LTXX,357020
LU,1006240
LUB,16099
LUCY,908179
LUFK,60849
LUK,96223
LULU,1397187
LUM,1236309
LUME,1004945
LUNA,1239819
LUSA,1235096
LUV,92380
LUXD,1442376
LUXYQ,931085
LVB,911583
LVCA,1402062
LVGC,808011
LVLT,794323
LVRD,1357594
LVRP,1431835
LVS,1300514
LVVV,1421289
LVWD,1080088
LWAY,814586
LWFH,1121577
LWGB,869026
LWLG,1325964
LWSL,1026671
LWSN,1141517
LWSN,1344632
LXK,1001288
LXNT,1105503
LXP,910108
LXRP,1348362
LXRS,1060791
LXU,60714
LXUH,793523
LYB,1489393
LYFE,1299864
LYLP,1013690
LYNS,1130888
LYO,842635
LYON,1504912
LYPP,1106641
LYRI,1166220
LYTS,763532
LYV,1335258
LZ,60751
LZB,57131
MA,1141391
MAA,912595
MAB,1196871
MABAA,856984
MAC,912242
MACC,923808
MACE,912607
MACK,1274792
MACM,743884
MACN,1522327
MACR,913949
MAE,940947
MAF,897951
MAFB,854662
MAG,751085
MAGE,1515317
MAGLA,895464
MAGN,1205332
MAGY,838796
MAHI,202685
MAI,1030219
MAIL,1338940
MAIN,847466
MAIN,1396440
MAIR,835768
MAIY,760436
MAJ,799515
MAJR,1009779
MAKO,1411861
MAL,914735
MALL,937941
MAM,1222497
MAMM,704366
MAMS,832488
MAN,871763
MANC,1023876
MANH,1056696
MANT,892537
MANU,908440
MAP,61611
MAPP,1401923
MAPS,916238
MAPX,848551
MAQ,1361652
MAQC,1363343
MAR,1048286
MARA,1507605
MARSAB,62737
MAS,62996
MASB,799166
MASC,755003
MASI,937556
MASP,1388982
MAT,63276
MATK,892025
MATR,1007228
MATR,1094348
MATW,63296
MATX,3453
MATX,1541927
MAUG,928835
MAV,1258943
MAX,52532
MAXC,78966
MAXD,1353499
MAXE,706471
MAXF,931707
MAXIQ,722573
MAXM,1013351
MAXS,918578
MAXW,1176983
MAXY,1068796
MAY,63416
MAYS,54187
MBAH,1097273
MBARD,1535955
MBAY,1040973
MBBC,930429
MBCI,1388490
MBCN,836147
MBEU,1120792
MBFC,1135253
MBFI,1139812
MBG,725549
MBGH,1534463
MBH,1366751
MBHI,1051379
MBHS,1465856
MBI,814585
MBIF,51511
MBII,1441693
MBIT,1448780
MBLA,714801
MBLX,1121702
MBMU,1343460
MBND,732412
MBR,1289701
MBRG,914138
MBRI,1069322
MBRX,1053221
MBST,1431936
MBTF,1118237
MBTG,72170
MBTL,1321516
MBTT,1085819
MBUU,1590976
MBVA,1158678
MBVT,726517
MBWM,1042729
MCA,887126
MCA,888410
MCAM,1165271
MCAP,947969
MCAR,835662
MCBC,1053584
MCBF,1169769
MCBI,1068300
MCBK,1547635
MCC,65195
MCC,1490349
MCCC,1098659
MCCO,1393548
MCD,63908
MCDG,75439
MCDT,731502
MCEL,1114872
MCEM,67517
MCEP,1527709
MCET,811779
MCF,1071993
MCFI,1174872
MCGC,1141299
MCGL,1295503
MCH,1018099
MCHP,827054
MCHX,1224133
MCI,275694
MCIO,792642
MCIP,723527
MCK,927653
MCKC,1093576
MCLD,919943
MCMV,1339225
MCN,1289868
MCNJ,1332832
MCO,1059556
MCP,1489137
MCPH,1061234
MCR,851170
MCRI,907242
MCRL,932111
MCRS,320345
MCS,62234
MCTC,1413488
MCTI,911149
MCTR,1039276
MCVT,1425355
MCX,847831
MCY,64996
MCZ,1088162
MDA,924645
MDAI,1039500
MDAS,1254419
MDBL,1416876
MDBS,1141106
MDC,773141
MDCA,876883
MDCC,1003113
MDCE,1404593
MDCI,748270
MDCO,1113481
MDCR,1143799
MDCV,1144284
MDDD,1495850
MDE,1337301
MDEA,713138
MDER,1030179
MDEX,1318268
MDGN,1138776
MDH,1301236
MDII,318259
MDIN,1045707
MDKI,8643
MDLH,1112372
MDLK,812890
MDLZ,1103982
MDMC,1391798
MDMD,1275791
MDNB,1169352
MDNB,1501331
MDNU,722617
MDOR,1099963
MDP,65011
MDPA,1009379
MDPM,717588
MDR,708819
MDRX,1124804
MDS,1046131
MDSN,1492324
MDSO,1453814
MDST,1027324
MDT,64670
MDTC,1434111
MDTH,1139463
MDTI,1082575
MDTL,1090507
MDTO,1260465
MDTV,1086139
MDU,67716
MDUC,1275548
MDVN,1011835
MDW,1319009
MDWS,1268471
MDWV,876043
MDXG,1376339
ME,1022345
MEA,1048685
MEAD,1032067
MEAS,778734
MECA,1093273
MED,910329
MEDC,943736
MEDE,1367705
MEDG,1097792
MEDH,1441567
MEDI,873591
MEDQ,884497
MEDS,819939
MEDS,1186519
MEDT,1084726
MEDU,869708
MEDW,874733
MEDX,874255
MEE,37748
MEEC,728385
MEET,1078099
MEG,216539
MEH,948845
MEIL,1436549
MEJ,1337927
MEL,64782
MELA,1051514
MELI,1099590
MEM,826683
MEME,1411009
MEMP,1521847
MEMS,1386198
MEMY,1062216
MEN,844172
MENA,814920
MENB,919134
MEND,1028318
MENT,701811
MEP,1578685
MER,65100
MERB,913072
MERC,1333274
MERCS,75659
MERH,1100734
MERQ,867058
MERU,1167294
MERX,921365
MESA,810332
MESH,354564
MESO,1062386
MET,65350
MET,1099219
METG,1000015
METH,65270
METR,1085706
MEXP,1019654
MEXP,1048740
MF,811797
MF,1401106
MFA,1055160
MFB,1323531
MFBC,916396
MFBP,1094738
MFCD,1125532
MFCO,716688
MFD,1276469
MFDB,1344802
MFE,890801
MFI,827230
MFL,1045126
MFLM,1092804
MFLO,1103234
MFLR,1381639
MFLU,723889
MFLW,1159464
MFLX,830916
MFM,801961
MFNC,36506
MFON,1447380
MFRI,914122
MFRM,1419852
MFSF,1094810
MFT,891188
MFTH,1471487
MFUN,916687
MFV,856128
MFW,945235
MG,1436126
MGAM,896400
MGB,921187
MGC,809584
MGCN,1109067
MGCT,1162862
MGDA,1222218
MGEE,61339
MGEE,1161728
MGF,811922
MGG,1246263
MGHA,1010566
MGHL,1162283
MGI,1273931
MGLN,19411
MGM,789570
MGM,1026816
MGN,66649
MGNU,1163003
MGNX,1125345
MGP,803027
MGPI,835011
MGRC,752714
MGRI,915637
MGRP,64247
MGST,83490
MGU,1326390
MGUY,1378195
MGYR,1337068
MHCA,882287
MHCO,788951
MHD,1034665
MHE,901824
MHF,830487
MHG,808219
MHGC,1342126
MHGI,833083
MHH,1437226
MHI,1223026
MHK,851968
MHL,1284151
MHLD,1412100
MHLI,1062760
MHLL,840159
MHME,1047965
MHN,1038186
MHO,799292
MHP,64040
MHR,854271
MHR,1335190
MHS,1170650
MHTX,1099132
MHUT,1093285
MHX,1012967
MHY,895523
MHYS,1388488
MI,62741
MI,1399315
MIC,1289788
MIC,1289790
MICG,944947
MICT,854800
MICU,1052547
MIDD,769520
MIDX,1080313
MIE,1564216
MIF,818436
MIG,949156
MIGP,1050690
MIIS,1092050
MIIX,1064063
MIK,740670
MIKN,912241
MIKR,787809
MIL,66479
MILAA,66544
MILB,1022899
MILL,785968
MILT,752692
MIM,1252509
MIMS,1404526
MIN,826735
MIND,926423
MINE,1451514
MINI,911109
MIOI,1432315
MIPI,1340752
MIPS,1059786
MIRKQ,1010775
MITB,872545
MITI,1131907
MITK,807863
MITR,1061819
MITT,1514281
MITY,921030
MIVA,1094808
MIVT,1083011
MIW,1196872
MIX,1088244
MIY,890393
MJI,891037
MJN,1452575
MJOG,1334741
MKAU,913586
MKAY,1043105
MKBY,1144216
MKC,63754
MKED,1392694
MKJI,1411085
MKL,1096343
MKOS,1091967
MKRS,317340
MKSH,774657
MKSI,1049502
MKTE,1043933
MKTG,1084817
MKTO,1490660
MKTS,814580
MKTW,1068969
MKTW,1258655
MKTX,1278021
MKTY,64463
MLAB,724004
MLAN,66025
MLBU,1370030
MLCG,1527698
MLER,871344
MLES,1124127
MLEX,819926
MLGT,1502557
MLHP,1060827
MLHR,66382
MLI,89439
MLIN,875359
MLKNA,225501
MLLS,66388
MLM,916076
MLNK,914712
MLNM,1002637
MLNX,1356104
MLOBF,1081568
MLP,63330
MLPH,1191357
MLR,924822
MLRI,1097181
MLRMF,826918
MLS,914713
MLSV,1466739
MLTC,1114068
MLTO,1203018
MLTX,1450390
MLVF,1420488
MLVF,1550603
MM,1372375
MMAB,1003201
MMAN,810876
MMAX,1448705
MMBI,753682
MMC,62709
MMCE,1312206
MMCO,1079786
MMCV,1269515
MMD,74691
MMD,1518557
MME,805037
MMGC,1104672
MMGW,1117228
MMI,1495569
MMI,1578732
MMKT,1354030
MMLP,1176334
MMM,66740
MMMB,1520358
MMMM,66600
MMMS,1374536
MMP,1126975
MMPA,1420847
MMPI,1375083
MMPT,1024787
MMR,64279
MMRF,1285701
MMRK,930121
MMS,1032220
MMSI,856982
MMT,809173
MMTC,808015
MMTS,935496
MMU,886043
MMUS,920707
MMV,1074690
MMXT,1057024
MN,1524223
MNAI,1470719
MNAP,107444
MNAP,1074447
MNBT,1177070
MNC,910619
MNCK,1283899
MNCS,1214933
MNDL,317788
MNE,1232863
MNEG,1029356
MNGA,1353487
MNGL,1517526
MNHG,1100674
MNHN,1387632
MNI,1056087
MNK,1567892
MNKD,899460
MNLU,1395205
MNMN,818468
MNOV,1226616
MNP,894351
MNR,67625
MNRK,1364856
MNRO,876427
MNSC,717238
MNT,64892
MNTA,1235010
MNTG,834162
MNTX,1302028
MNUM,1101093
MNVN,1284452
MNY,1069822
MNYG,1019825
MO,764180
MOBI,1025148
MOBL,769592
MOBQ,1084267
MOC,864509
MOCC,6383
MOCO,67279
MOD,67347
MODM,902635
MODN,1118417
MODTE,1075066
MOFG,1412665
MOGA,67887
MOGN,702131
MOH,1179929
MOLX,67472
MON,1110783
MOND,902276
MONE,786998
MONM,67618
MORN,1289419
MOS,1285785
MOSH,711303
MOSS,1005181
MOSY,890394
MOTR,1336691
MOTV,1112422
MOV,72573
MOVED,1085770
MOVN,1853
MPA,891038
MPA,1327340
MPAA,918251
MPAC,1191857
MPAD,65759
MPAQ,1315255
MPB,879635
MPC,1510295
MPCC,1079222
MPE,1117042
MPET,61398
MPF,66904
MPG,1204560
MPH,1051825
MPHL,1354942
MPLX,1552000
MPML,799268
MPNC,67646
MPO,1533924
MPP,823560
MPQ,858346
MPR,65201
MPS,924646
MPSI,714540
MPSP,1364896
MPT,907608
MPV,831655
MPW,1287865
MPWG,1047098
MPWR,1280452
MPX,1129155
MQOZ,1321223
MQT,887394
MQY,890196
MRBA,1078295
MRBK,64908
MRC,1439095
MRC,1517990
MRCC,1512931
MRCD,1521549
MRCR,940800
MRCY,1049521
MRD,61138
MRDG,723906
MRDH,1071758
MREE,1094742
MREO,1041609
MRF,5216
MRF,838131
MRFD,68145
MRGE,944765
MRGG,755328
MRGO,808493
MRGP,1348788
MRH,1165880
MRI,729284
MRIB,1312623
MRIC,1285550
MRIN,1389002
MRK,64978
MRK,310158
MRKL,1102833
MRLN,1260968
MRM,706864
MRMR,1133541
MRN,1163958
MRO,101778
MROE,745456
MROI,920354
MRR,909298
MRSA,923149
MRT,883981
MRTI,748580
MRTN,799167
MRTX,1576263
MRVC,887969
MRVL,105805
MRVL,1058057
MRVT,933745
MRWY,65914
MRX,859368
MRXT,881590
MRY,720896
MRYP,1069546
MS,855683
MS,895421
MSA,66570
MSAH,1430060
MSB,65172
MSBF,1374783
MSBK,922244
MSCC,310568
MSCI,1408198
MSD,904112
MSEH,1425597
MSEL,724941
MSEP,1075993
MSEV,1082285
MSEX,66004
MSF,878929
MSF,1428688
MSF,1428690
MSFG,720002
MSFT,789019
MSG,1469372
MSGI,14280
MSHF,1299967
MSHI,807630
MSHI,1372305
MSHL,1262104
MSHT,1001601
MSI,68505
MSIF,1434485
MSII,1024022
MSKA,1418491
MSL,745981
MSL,940298
MSLP,1415684
MSLV,916704
MSM,1003078
MSMAU,1304562
MSMT,104401
MSN,32621
MSO,1091801
MSOD,771556
MSOF,766404
MSOL,1394872
MSON,880432
MSP,1317080
MSPD,1224370
MSPIQ,66895
MSSI,1160437
MSSN,319459
MSSR,1288741
MSTG,1420421
MSTI,1099777
MSTO,1407591
MSTR,1050446
MSVN,1329944
MSW,1067419
MSWM,1410730
MSXP,1433818
MSY,912734
MSYL,1200528
MTB,36270
MTBR,1081369
MTCH,1036668
MTCH,1095099
MTCT,1172243
MTD,1037646
MTDR,1520006
MTEX,1056358
MTG,876437
MTGB,1543367
MTGE,1516973
MTH,833079
MTHC,1177326
MTIC,901696
MTIX,311407
MTIZ,1092945
MTKN,1172631
MTLG,815910
MTLM,795665
MTMC,906282
MTMD,929299
MTMK,1076044
MTN,812011
MTOH,906525
MTOR,1113256
MTP,1389611
MTR,313364
MTRM,39547
MTRN,1104657
MTRX,866273
MTS,67813
MTSC,68709
MTSI,1493594
MTSN,928421
MTST,1404943
MTT,1454021
MTTA,1508786
MTVI,1165876
MTW,61986
MTX,891014
MTXC,944725
MTXX,1006195
MTY,96988
MTZ,15615
MU,723125
MUA,901243
MUC,1051004
MUC,1301280
MUE,1071899
MUEL,68726
MUH,1038190
MUI,1232860
MUJ,1053988
MUJ,1068279
MULT,723733
MUO,69407
MUR,717423
MUS,1058234
MUSA,1038363
MUSA,1362491
MUSA,1573516
MUSE,1036425
MV,1399768
MVBF,1277902
MVC,1099941
MVCO,934749
MVE,1349108
MVF,835948
MVGR,925178
MVIS,65770
MVK,869087
MVL,933730
MVNR,1361470
MVNTD,1432001
MVO,1371782
MVOG,1193159
MVRM,1074929
MVSN,1027443
MVT,897269
MVTG,1413891
MVTS,1104734
MW,884217
MWA,1291000
MWA,1350593
MWAV,883842
MWBN,1402328
MWE,1166036
MWFS,785024
MWH,1012127
MWI,67931
MWIS,1242047
MWIV,1323974
MWP,1019756
MWRX,1571088
MWV,1159297
MWW,1020416
MWXI,319040
MWY,1022080
MX,1325702
MXA,902748
MXBIF,16859
MXC,66418
MXDY,1166529
MXE,863900
MXES,316621
MXEX,1372183
MXF,65433
MXFD,1379377
MXIM,743316
MXL,1288469
MXM,63814
MXN,1183829
MXO,711039
MXOM,1046672
MXON,1041009
MXR,890784
MXT,1021061
MXUS,1054709
MXVI,1305451
MXWL,319815
MYAR,1329015
MYBTF,1085104
MYC,882152
MYCC,1577095
MYCG,1473490
MYD,879361
MYE,69488
MYEC,1347004
MYF,882153
MYG,63541
MYGN,899923
MYGP,1070510
MYI,883412
MYIQ,1023008
MYJ,884216
MYK,1133082
MYL,69499
MYM,882151
MYMX,927761
MYN,882150
MYNG,869531
MYOC,1477168
MYOG,1101052
MYOS,1402479
MYR,817946
MYRA,1042501
MYRG,700923
MYRG,1088436
MYRX,1459450
MYSL,776999
MYST,1044880
MZ,716823
MZA,911308
MZAV,1347870
MZBY,1085113
MZEI,753772
MZF,1235511
MZT,884847
N,1104485
N,1117106
N,1422220
NAC,1074952
NAD,1083839
NADX,913616
NAFC,69671
NAGM,29952
NAGP,1499501
NAHC,946492
NAI,1319332
NAII,787253
NAL,1264755
NAN,795800
NAN,1074769
NANA,1444144
NANA,1534628
NANA,1534629
NANA,1534731
NANM,1088213
NANO,704532
NANS,1086417
NANX,883107
NAO,1336249
NAP,1016277
NAPE,70453
NAQ,1407623
NASB,1059131
NASDAQ,939928
NASI,949876
NASV,1415998
NATC,1473591
NATH,69733
NATI,935494
NATK,808013
NATL,1301106
NATR,275053
NAUG,1285828
NAUH,1399855
NAUT,93736
NAV,808450
NAVB,810509
NAVG,793547
NAVH,790272
NAVI,1084750
NAVR,911650
NAWL,945617
NAX,1039387
NAZ,892992
NBAN,1102595
NBB,1478888
NBBC,714530
NBCB,1496631
NBCP,1135554
NBCT,893467
NBD,1049551
NBD,1056861
NBD,1493523
NBDR,1091418
NBH,1178839
NBHC,1475841
NBIV,1220379
NBIX,914475
NBJ,1145728
NBL,72207
NBLM,1433593
NBN,811831
NBO,1178841
NBOH,790362
NBP,909281
NBR,1163739
NBRI,1450524
NBS,320017
NBSC,71241
NBSI,912623
NBTB,790359
NBTF,908837
NBW,1178840
NBY,742054
NBY,1389545
NC,789933
NCA,818851
NCAP,1439397
NCB,1454979
NCBC,1263762
NCBS,1075945
NCC,69970
NCEB,839950
NCEM,356342
NCEN,1036075
NCEN,1396334
NCEY,1079797
NCF,101844
NCFT,1582616
NCI,1019737
NCII,1058553
NCIT,1334478
NCL,897422
NCLH,1513761
NCMI,1377630
NCNC,318716
NCO,862313
NCOC,1089575
NCOG,1022608
NCOM,794487
NCP,856227
NCPM,1134971
NCPN,1089773
NCQ,1543418
NCR,70866
NCRG,1421766
NCRI,1075343
NCRT,1396797
NCRX,874265
NCS,883902
NCSH,1172324
NCT,1066575
NCT,1175483
NCTI,722051
NCTW,1310213
NCU,905000
NCV,1214935
NCZ,1227857
NDAQ,1120193
NDC,70033
NDD,1276893
NDE,773468
NDLS,1275158
NDN,1011290
NDP,1547158
NDRO,1520048
NDSN,72331
NE,1169055
NE,1458891
NEA,1195737
NEB,205700
NEBS,1166760
NEBS,1338248
NECA,1373853
NECB,1354772
NECE,1114643
NECX,1096939
NEE,753308
NEFB,797838
NEGI,870756
NEGS,1165336
NEIB,942898
NEM,1164727
NEMK,1357800
NEN,746514
NENA,855667
NENG,1110903
NEO,1077183
NEOF,1096219
NEOG,711377
NEOL,942788
NEOM,1022701
NEON,87050
NEON,1072978
NEP,787251
NEPA,1504389
NEPF,1050996
NEPH,1196298
NEPT,1401395
NERX,755806
NESK,1099609
NESO,720851
NESS,353634
NETE,840824
NETE,1293330
NETE,1499961
NETL,1135711
NETM,909793
NETP,1078203
NETX,1005974
NEU,1068144
NEU,1282637
NEUKF,1464165
NEV,861819
NEV,1469392
NEW,1287286
NEWEN,71337
NEWH,850414
NEWM,1579684
NEWP,225263
NEWS,1373561
NEWT,1094019
NEXA,833209
NEXC,1093434
NEXM,1017491
NEXS,917523
NEXT,1167896
NEYYF,1404636
NFB,352510
NFBH,1083220
NFBK,1401700
NFBK,1493225
NFC,1090118
NFDS,1409253
NFDV,1145254
NFEC,1213660
NFEI,1140586
NFG,70145
NFJ,1260563
NFL,890893
NFLA,1214605
NFLD,920947
NFLX,1065280
NFM,1090119
NFP,1183186
NFS,1029786
NFSB,1355855
NFTI,823070
NFX,912750
NFZ,1087783
NG,1173420
NGA,55805
NGAS,746834
NGB,1090122
NGE,1279400
NGEN,1030339
NGEY,1543083
NGHI,1369203
NGK,1166572
NGL,1504461
NGLD,878808
NGLS,1379661
NGMC,356292
NGO,1177218
NGPC,1297704
NGPX,1024605
NGRU,1015920
NGS,1084991
NGSX,1385830
NGT,895474
NGTE,942650
NGVC,1547459
NGX,1196366
NGZ,1398481
NHC,1047335
NHF,1356115
NHHC,728389
NHI,877860
NHL,751976
NHLD,1023844
NHP,780053
NHPI,1328511
NHPR,1306109
NHR,1047334
NHR,1420413
NHRX,1233426
NHS,1228361
NHS,1487610
NHTB,846931
NHWK,1292470
NHYT,1428816
NI,1111711
NIAG,710976
NICH,772263
NICK,1000045
NICO,1067981
NID,1557915
NIE,1383441
NIF,880843
NIHD,1037016
NIHK,1084475
NII,1177216
NIKU,1076641
